State,EventDate,Duration,Shape
FL,2003-02-02,25.0,disk
ON,2003-02-02,36.0,diamond
CA,2003-02-02,35.0,light
WA,2003-02-01,8.0,disk
WA,2003-02-01,48.0,disk
CA,2003-02-01,27.0,changing
CA,2003-02-01,48.0,sphere
TX,2003-02-01,1.0,unknown
IN,2003-02-01,25.0,oval
OH,2003-02-01,36.0,sphere
TX,2003-02-01,45.0,formation
TX,2003-02-01,43.0,sphere
TX,2003-02-01,48.0,unknown
CA,2003-02-01,9.0,unknown
CA,2003-02-01,42.0,fireball
CO,2003-02-01,43.0,light
TX,2003-02-01,7.0,circle
CA,2003-02-01,11.0,fireball
WA,2003-04-30,14.0,triangle
TX,2003-04-30,49.0,unknown
BC,2003-04-30,47.0,light
NC,2003-04-30,15.0,light
PA,2003-04-30,7.0,cylinder
CA,2003-04-30,42.0,triangle
BC,2003-04-30,30.0,triangle
TN,2003-04-29,4.0,sphere
MI,2003-04-28,16.0,unknown
WA,2003-04-28,48.0,triangle
SC,2003-04-28,45.0,formation
BC,2003-04-28,40.0,light
CA,2003-04-28,47.0,circle
CA,2003-04-28,7.0,unknown
CA,2003-04-28,13.0,unknown
CT,2003-04-28,46.0,diamond
CA,2003-04-28,24.0,circle
NM,2003-04-28,44.0,disk
PA,2003-04-28,23.0,triangle
WA,2003-04-27,36.0,triangle
CA,2003-04-27,49.0,fireball
TN,2003-04-27,35.0,oval
AZ,2003-04-27,26.0,diamond
WA,2003-04-27,21.0,circle
AB,2003-04-27,31.0,diamond
TX,2003-04-27,18.0,fireball
TX,2003-04-26,48.0,light
CA,2003-04-26,44.0,light
FL,2003-04-26,5.0,sphere
GA,2003-04-26,25.0,disk
CA,2003-04-26,25.0,cylinder
CO,2003-04-26,19.0,disk
AR,2003-04-26,22.0,circle
SD,2003-04-25,6.0,light
NY,2003-04-25,39.0,disk
AZ,2003-04-25,13.0,flash
UT,2003-04-25,28.0,light
CA,2003-04-24,26.0,formation
ON,2003-04-24,11.0,triangle
NY,2003-04-24,13.0,unknown
BC,2003-04-24,7.0,sphere
ON,2003-04-24,18.0,triangle
WI,2003-04-24,19.0,light
CA,2003-04-24,3.0,unknown
GA,2003-04-24,7.0,fireball
ID,2003-04-23,17.0,sphere
CA,2003-04-23,11.0,disk
KY,2003-04-23,13.0,fireball
CA,2003-04-23,43.0,unknown
WA,2003-04-22,33.0,diamond
FL,2003-04-22,18.0,cigar
WA,2003-04-22,35.0,light
MN,2003-04-22,5.0,fireball
BC,2003-04-21,24.0,triangle
AZ,2003-04-21,11.0,fireball
BC,2003-04-21,6.0,unknown
AZ,2003-04-21,13.0,unknown
NC,2003-04-21,20.0,teardrop
TX,2003-04-20,27.0,chevron
NE,2003-04-20,47.0,light
BC,2003-04-20,45.0,circle
CA,2003-04-20,26.0,light
CA,2003-04-20,28.0,triangle
AZ,2003-04-20,10.0,disk
WA,2003-04-20,32.0,circle
BC,2003-04-20,11.0,unknown
CO,2003-04-20,26.0,rectangle
TX,2003-04-20,32.0,unknown
IN,2003-04-20,2.0,formation
NM,2003-04-20,15.0,light
CA,2003-04-20,44.0,fireball
DE,2003-04-20,24.0,triangle
MO,2003-04-20,28.0,sphere
MI,2003-04-19,34.0,circle
SK,2003-04-19,48.0,triangle
KY,2003-04-19,6.0,sphere
AK,2003-04-19,10.0,light
WA,2003-04-19,21.0,unknown
WA,2003-04-18,34.0,triangle
AR,2003-04-18,38.0,disk
MI,2003-04-18,40.0,oval
OH,2003-04-18,23.0,cylinder
AB,2003-04-18,41.0,unknown
MS,2003-04-17,46.0,light
ME,2003-04-16,5.0,flash
ME,2003-04-16,8.0,light
AZ,2003-04-16,28.0,unknown
NY,2003-04-16,31.0,circle
NE,2003-04-16,33.0,sphere
NY,2003-04-16,9.0,disk
MI,2003-04-16,40.0,triangle
FL,2003-04-15,39.0,fireball
NH,2003-04-15,22.0,disk
PA,2003-04-15,22.0,diamond
ON,2003-04-15,8.0,unknown
BC,2003-04-15,22.0,light
ON,2003-04-15,34.0,egg
AR,2003-04-15,19.0,oval
BC,2003-04-14,30.0,light
IA,2003-04-14,48.0,oval
IA,2003-04-14,32.0,oval
CA,2003-04-13,14.0,triangle
NY,2003-04-13,7.0,light
GA,2003-04-13,14.0,unknown
GA,2003-04-13,29.0,unknown
GA,2003-04-13,27.0,cylinder
GA,2003-04-13,1.0,unknown
GA,2003-04-13,15.0,unknown
ME,2003-04-13,29.0,changing
OR,2003-04-13,1.0,changing
CA,2003-04-13,22.0,unknown
WI,2003-04-12,43.0,formation
CA,2003-04-12,2.0,circle
FL,2003-04-12,26.0,light
FL,2003-04-12,17.0,light
FL,2003-04-12,3.0,sphere
CT,2003-04-12,39.0,disk
MI,2003-04-12,15.0,circle
MO,2003-04-12,18.0,disk
CA,2003-04-12,40.0,light
OH,2003-04-12,38.0,circle
BC,2003-04-11,31.0,light
KY,2003-04-11,23.0,changing
FL,2003-04-11,41.0,cigar
CA,2003-04-11,13.0,formation
BC,2003-04-11,22.0,light
CA,2003-04-11,31.0,cylinder
FL,2003-04-11,45.0,triangle
NC,2003-04-11,42.0,egg
UT,2003-04-11,38.0,unknown
FL,2003-04-10,10.0,chevron
MI,2003-04-10,45.0,light
IN,2003-04-10,16.0,circle
CA,2003-04-10,20.0,disk
CA,2003-04-10,27.0,cigar
NY,2003-04-10,12.0,unknown
TX,2003-04-10,16.0,cigar
CA,2003-04-09,31.0,unknown
MN,2003-04-09,23.0,oval
PA,2003-04-09,7.0,circle
BC,2003-04-08,42.0,unknown
WA,2003-04-08,40.0,cigar
AZ,2003-04-08,20.0,cylinder
IA,2003-04-08,17.0,light
IA,2003-04-08,24.0,light
OR,2003-04-08,28.0,oval
MB,2003-04-07,35.0,circle
TN,2003-04-07,39.0,disk
CT,2003-04-07,30.0,light
WA,2003-04-07,43.0,rectangle
MN,2003-04-06,8.0,formation
CA,2003-04-06,35.0,chevron
AB,2003-04-06,32.0,disk
AZ,2003-04-06,12.0,sphere
SC,2003-04-06,38.0,changing
NM,2003-04-05,31.0,chevron
CA,2003-04-05,24.0,chevron
CA,2003-04-05,9.0,disk
TX,2003-04-05,37.0,cigar
WI,2003-04-05,15.0,unknown
CA,2003-04-05,16.0,cigar
CA,2003-04-05,14.0,cigar
TX,2003-04-05,4.0,unknown
FL,2003-04-04,46.0,triangle
CA,2003-04-04,34.0,circle
CA,2003-04-04,21.0,fireball
ON,2003-04-04,19.0,sphere
OR,2003-04-04,22.0,sphere
MN,2003-04-04,13.0,disk
FL,2003-04-04,22.0,circle
BC,2003-04-03,13.0,cross
TX,2003-04-03,18.0,circle
MD,2003-04-03,19.0,unknown
MA,2003-04-03,42.0,triangle
PA,2003-04-02,3.0,triangle
OH,2003-04-02,12.0,light
PA,2003-04-01,12.0,triangle
AZ,2003-04-01,17.0,triangle
CT,2003-04-01,28.0,oval
NC,2003-04-01,22.0,cylinder
OH,2003-04-01,38.0,light
MA,2003-04-01,26.0,changing
MA,2003-04-01,24.0,rectangle
NJ,2003-04-01,9.0,fireball
OH,2003-05-31,27.0,light
BC,2003-05-31,18.0,light
SC,2003-05-31,11.0,circle
AZ,2003-05-31,8.0,cigar
OR,2003-05-31,7.0,changing
UT,2003-05-31,44.0,light
AZ,2003-05-31,4.0,formation
IA,2003-05-30,40.0,sphere
IA,2003-05-30,8.0,light
CA,2003-05-30,29.0,disk
CA,2003-05-30,3.0,formation
MN,2003-05-30,28.0,light
CO,2003-05-29,42.0,light
TX,2003-05-29,40.0,light
SC,2003-05-29,28.0,changing
TX,2003-05-29,44.0,light
MO,2003-05-29,13.0,cigar
NY,2003-05-29,19.0,sphere
MA,2003-05-29,21.0,cross
ID,2003-05-28,41.0,triangle
OK,2003-05-28,38.0,formation
GA,2003-05-28,11.0,cylinder
WI,2003-05-27,22.0,circle
WA,2003-05-27,3.0,triangle
AZ,2003-05-27,46.0,cigar
CA,2003-05-27,42.0,disk
CA,2003-05-27,32.0,egg
MO,2003-05-27,32.0,unknown
FL,2003-05-26,49.0,cigar
TX,2003-05-26,32.0,triangle
TX,2003-05-26,16.0,disk
CA,2003-05-26,25.0,changing
CA,2003-05-26,8.0,oval
AZ,2003-05-25,20.0,sphere
CA,2003-05-25,37.0,light
WV,2003-05-25,39.0,circle
WA,2003-05-25,44.0,unknown
OR,2003-05-25,20.0,light
TN,2003-05-24,30.0,light
CO,2003-05-24,12.0,unknown
UT,2003-05-24,13.0,flash
MT,2003-05-23,43.0,formation
CA,2003-05-23,27.0,disk
CA,2003-05-23,33.0,light
IA,2003-05-23,5.0,triangle
IA,2003-05-23,3.0,triangle
CA,2003-05-23,43.0,fireball
NE,2003-05-23,41.0,changing
LA,2003-05-22,34.0,unknown
ON,2003-05-22,31.0,light
WA,2003-05-22,30.0,triangle
KS,2003-05-22,7.0,unknown
ON,2003-05-22,9.0,light
ID,2003-05-22,38.0,disk
IL,2003-05-22,20.0,cylinder
NJ,2003-05-22,33.0,cigar
KS,2003-05-22,27.0,sphere
ON,2003-05-21,39.0,circle
WI,2003-05-21,16.0,light
CA,2003-05-21,46.0,light
CO,2003-05-21,8.0,circle
CA,2003-05-21,46.0,unknown
MI,2003-05-21,49.0,light
NM,2003-05-21,37.0,triangle
FL,2003-05-21,24.0,rectangle
AZ,2003-05-21,34.0,cylinder
CA,2003-05-21,30.0,light
AB,2003-05-21,7.0,light
KY,2003-05-20,4.0,cigar
NY,2003-05-20,45.0,triangle
AZ,2003-05-20,29.0,oval
NC,2003-05-20,42.0,triangle
UT,2003-05-20,12.0,changing
AZ,2003-05-19,36.0,circle
CA,2003-05-19,37.0,chevron
LA,2003-05-19,34.0,teardrop
CA,2003-05-19,43.0,triangle
NV,2003-05-18,27.0,unknown
DE,2003-05-18,5.0,light
AZ,2003-05-18,9.0,disk
CA,2003-05-18,34.0,teardrop
MA,2003-05-18,18.0,rectangle
MN,2003-05-17,47.0,light
TX,2003-05-17,2.0,unknown
TX,2003-05-17,48.0,unknown
NH,2003-05-17,46.0,disk
NJ,2003-05-17,3.0,oval
MN,2003-05-17,14.0,cigar
TX,2003-05-16,40.0,unknown
CA,2003-05-16,3.0,disk
IN,2003-05-16,32.0,light
IN,2003-05-16,6.0,light
TX,2003-05-16,9.0,unknown
CA,2003-05-16,10.0,triangle
PQ,2003-05-15,35.0,unknown
QC,2003-05-15,11.0,unknown
PQ,2003-05-15,33.0,triangle
PQ,2003-05-15,17.0,rectangle
CA,2003-05-15,16.0,unknown
FL,2003-05-15,10.0,oval
NS,2003-05-15,28.0,teardrop
FL,2003-05-15,31.0,teardrop
WI,2003-05-15,38.0,unknown
CA,2003-05-15,20.0,triangle
CA,2003-05-15,16.0,triangle
IA,2003-05-15,43.0,changing
CA,2003-05-15,16.0,chevron
AZ,2003-05-15,24.0,flash
NJ,2003-05-15,48.0,oval
OK,2003-05-15,33.0,light
AZ,2003-05-15,41.0,teardrop
FL,2003-05-15,3.0,sphere
WA,2003-05-15,19.0,circle
BC,2003-05-15,32.0,light
NH,2003-05-15,30.0,diamond
TX,2003-05-15,17.0,light
WV,2003-05-15,13.0,triangle
TX,2003-05-14,33.0,cigar
AR,2003-05-14,30.0,teardrop
TN,2003-05-14,8.0,formation
BC,2003-05-13,11.0,unknown
OH,2003-05-13,8.0,unknown
MI,2003-05-13,10.0,formation
TX,2003-05-13,18.0,unknown
ON,2003-05-13,24.0,circle
CA,2003-05-13,29.0,cylinder
FL,2003-05-13,20.0,disk
ON,2003-05-13,23.0,formation
CA,2003-05-12,6.0,cylinder
FL,2003-05-12,12.0,light
VA,2003-05-12,20.0,changing
IL,2003-05-11,46.0,circle
KY,2003-05-11,30.0,unknown
AR,2003-05-11,31.0,cylinder
CA,2003-05-11,10.0,disk
CA,2003-05-11,3.0,unknown
FL,2003-05-11,6.0,light
IL,2003-05-11,23.0,circle
WA,2003-05-10,34.0,light
BC,2003-05-10,44.0,light
CA,2003-05-10,31.0,circle
NC,2003-05-10,12.0,egg
OH,2003-05-10,30.0,disk
WI,2003-05-10,26.0,disk
BC,2003-05-09,29.0,light
OH,2003-05-09,49.0,disk
CA,2003-05-09,25.0,triangle
MA,2003-05-09,8.0,unknown
LA,2003-05-08,43.0,sphere
MO,2003-05-08,7.0,circle
ON,2003-05-07,23.0,triangle
CA,2003-05-07,37.0,cigar
FL,2003-05-07,7.0,triangle
OK,2003-05-07,32.0,rectangle
AR,2003-05-07,36.0,diamond
OH,2003-05-06,32.0,unknown
OH,2003-05-06,5.0,unknown
WA,2003-05-06,7.0,flash
CA,2003-05-06,12.0,circle
BC,2003-05-06,44.0,fireball
CA,2003-05-06,23.0,diamond
VA,2003-05-06,6.0,cigar
WA,2003-05-06,19.0,sphere
FL,2003-05-05,37.0,formation
IN,2003-05-05,16.0,unknown
OH,2003-05-05,41.0,sphere
FL,2003-05-05,8.0,teardrop
PA,2003-05-04,25.0,unknown
AR,2003-05-04,34.0,light
MA,2003-05-04,34.0,light
TX,2003-05-04,43.0,formation
PQ,2003-05-04,7.0,light
OH,2003-05-03,39.0,light
AZ,2003-05-03,37.0,light
PA,2003-05-03,2.0,sphere
KY,2003-05-03,32.0,light
OH,2003-05-03,15.0,unknown
CA,2003-05-03,49.0,sphere
CA,2003-05-03,10.0,sphere
WA,2003-05-03,49.0,oval
IL,2003-05-03,44.0,cigar
TX,2003-05-03,3.0,oval
PA,2003-05-03,4.0,light
WA,2003-05-02,36.0,circle
AZ,2003-05-01,9.0,egg
WA,2003-05-01,23.0,light
BC,2003-05-01,22.0,light
WA,2003-05-01,33.0,unknown
WA,2003-05-01,14.0,triangle
CA,2003-05-01,8.0,circle
CT,2003-05-01,35.0,cylinder
KY,2003-05-01,27.0,changing
AZ,2003-05-01,32.0,sphere
NJ,2003-05-01,26.0,changing
WI,2003-05-01,13.0,formation
KS,2003-05-01,45.0,triangle
UT,2003-06-30,9.0,light
ON,2003-06-30,32.0,flash
OH,2003-06-30,15.0,flash
KS,2003-06-30,16.0,circle
WI,2003-06-30,1.0,circle
PA,2003-06-30,33.0,unknown
UT,2003-06-30,7.0,triangle
IL,2003-06-30,40.0,disk
CA,2003-06-30,9.0,disk
NY,2003-06-30,29.0,fireball
TN,2003-06-30,48.0,triangle
AL,2003-06-30,5.0,cylinder
IL,2003-06-30,43.0,unknown
IA,2003-06-30,18.0,oval
CA,2003-06-30,38.0,fireball
AZ,2003-06-30,10.0,unknown
CA,2003-06-30,22.0,light
MD,2003-06-30,10.0,unknown
CA,2003-06-30,31.0,cigar
NC,2003-06-30,17.0,unknown
NV,2003-06-30,9.0,unknown
VA,2003-06-29,5.0,light
VA,2003-06-29,16.0,sphere
IL,2003-06-29,33.0,flash
WA,2003-06-29,8.0,light
VT,2003-06-29,21.0,light
CA,2003-06-29,13.0,circle
UT,2003-06-29,8.0,oval
CA,2003-06-29,21.0,triangle
CA,2003-06-28,24.0,unknown
NY,2003-06-28,41.0,disk
OK,2003-06-28,47.0,disk
UT,2003-06-28,37.0,light
NY,2003-06-28,13.0,disk
NC,2003-06-28,3.0,light
NY,2003-06-28,30.0,disk
VA,2003-06-28,43.0,light
MA,2003-06-28,14.0,unknown
NJ,2003-06-28,2.0,light
SC,2003-06-28,43.0,formation
FL,2003-06-28,47.0,circle
CA,2003-06-28,38.0,sphere
CA,2003-06-28,33.0,oval
CA,2003-06-28,10.0,unknown
NM,2003-06-28,42.0,circle
ON,2003-06-27,13.0,unknown
PA,2003-06-27,29.0,cylinder
UT,2003-06-27,5.0,sphere
WA,2003-06-27,45.0,light
CA,2003-06-26,37.0,triangle
CA,2003-06-26,1.0,unknown
PA,2003-06-26,4.0,disk
CA,2003-06-26,40.0,disk
NJ,2003-06-26,1.0,changing
BC,2003-06-25,23.0,light
CA,2003-06-25,35.0,formation
BC,2003-06-25,15.0,unknown
CA,2003-06-25,5.0,disk
UT,2003-06-25,45.0,circle
WA,2003-06-25,46.0,light
IL,2003-06-25,42.0,unknown
ON,2003-06-25,20.0,light
AK,2003-06-25,22.0,oval
SC,2003-06-24,38.0,circle
AZ,2003-06-24,26.0,sphere
OH,2003-06-24,41.0,light
BC,2003-06-24,20.0,egg
AZ,2003-06-24,25.0,light
WA,2003-06-24,40.0,oval
IL,2003-06-24,16.0,oval
WA,2003-06-23,21.0,light
ID,2003-06-23,29.0,light
CA,2003-06-23,48.0,triangle
PA,2003-06-23,22.0,unknown
NT,2003-06-23,46.0,cigar
FL,2003-06-23,34.0,light
WI,2003-06-22,26.0,light
CA,2003-06-22,42.0,circle
AZ,2003-06-22,36.0,light
MD,2003-06-22,1.0,diamond
NC,2003-06-22,14.0,oval
GA,2003-06-22,4.0,rectangle
KY,2003-06-22,32.0,oval
AZ,2003-06-22,47.0,cigar
CA,2003-06-22,49.0,circle
NM,2003-06-22,29.0,oval
NE,2003-06-22,39.0,formation
TX,2003-06-21,26.0,triangle
IA,2003-06-21,3.0,triangle
NC,2003-06-21,16.0,unknown
ON,2003-06-21,11.0,cigar
CO,2003-06-21,28.0,sphere
FL,2003-06-21,48.0,disk
IN,2003-06-21,47.0,light
GA,2003-06-21,42.0,circle
OR,2003-06-21,30.0,rectangle
KY,2003-06-20,1.0,unknown
IL,2003-06-20,28.0,teardrop
MO,2003-06-20,26.0,disk
IL,2003-06-20,42.0,triangle
NV,2003-06-20,26.0,circle
MI,2003-06-20,2.0,triangle
NH,2003-06-20,36.0,sphere
IN,2003-06-19,36.0,light
NY,2003-06-19,24.0,light
TX,2003-06-19,3.0,unknown
IN,2003-06-19,25.0,light
VA,2003-06-19,7.0,sphere
MA,2003-06-19,23.0,sphere
OH,2003-06-19,6.0,disk
CA,2003-06-19,33.0,flash
FL,2003-06-18,47.0,diamond
CA,2003-06-18,34.0,triangle
CT,2003-06-18,5.0,light
NM,2003-06-18,49.0,disk
MI,2003-06-18,39.0,sphere
HI,2003-06-18,32.0,unknown
CA,2003-06-18,46.0,triangle
OR,2003-06-18,18.0,light
WY,2003-06-17,19.0,light
BC,2003-06-17,17.0,cylinder
MD,2003-06-17,15.0,unknown
CA,2003-06-17,38.0,disk
WI,2003-06-16,1.0,light
WI,2003-06-16,3.0,fireball
BC,2003-06-16,22.0,light
MA,2003-06-16,40.0,oval
ON,2003-06-16,19.0,changing
GA,2003-06-16,33.0,unknown
CO,2003-06-16,35.0,light
NJ,2003-06-15,23.0,oval
OK,2003-06-15,10.0,diamond
WA,2003-06-15,23.0,triangle
MA,2003-06-15,8.0,light
LA,2003-06-15,34.0,disk
TX,2003-06-15,44.0,circle
TN,2003-06-15,9.0,triangle
NE,2003-06-15,38.0,unknown
ON,2003-06-15,8.0,chevron
TN,2003-06-15,49.0,disk
VA,2003-06-15,5.0,sphere
VA,2003-06-15,42.0,fireball
MA,2003-06-15,10.0,fireball
MS,2003-06-15,2.0,egg
HI,2003-06-15,18.0,cone
AK,2003-06-15,36.0,diamond
LA,2003-06-15,30.0,unknown
CA,2003-06-15,28.0,oval
CA,2003-06-15,5.0,diamond
AL,2003-06-15,28.0,sphere
TN,2003-06-15,4.0,light
CT,2003-06-15,49.0,light
OR,2003-06-15,49.0,unknown
FL,2003-06-14,23.0,sphere
NC,2003-06-14,24.0,light
VT,2003-06-14,25.0,triangle
AR,2003-06-14,23.0,unknown
FL,2003-06-13,2.0,unknown
FL,2003-06-13,49.0,unknown
TN,2003-06-13,36.0,sphere
CA,2003-06-13,23.0,rectangle
CA,2003-06-13,19.0,rectangle
NC,2003-06-13,46.0,sphere
TX,2003-06-13,42.0,unknown
CA,2003-06-13,17.0,light
CA,2003-06-13,31.0,chevron
AL,2003-06-13,6.0,disk
PA,2003-06-12,21.0,unknown
KY,2003-06-12,49.0,circle
CA,2003-06-12,18.0,rectangle
NM,2003-06-12,48.0,unknown
CA,2003-06-12,49.0,triangle
WV,2003-06-12,43.0,egg
IL,2003-06-12,42.0,triangle
CA,2003-06-11,14.0,disk
CA,2003-06-11,21.0,rectangle
NJ,2003-06-10,6.0,light
IL,2003-06-10,12.0,sphere
GA,2003-06-10,9.0,triangle
IL,2003-06-10,21.0,circle
TN,2003-06-10,16.0,formation
DC,2003-06-10,30.0,oval
AZ,2003-06-09,44.0,light
WA,2003-06-09,31.0,fireball
TX,2003-06-09,21.0,light
TN,2003-06-09,16.0,triangle
AZ,2003-06-09,49.0,sphere
CA,2003-06-09,49.0,sphere
KS,2003-06-09,35.0,sphere
MO,2003-06-09,21.0,sphere
BC,2003-06-09,23.0,unknown
FL,2003-06-09,2.0,formation
OK,2003-06-09,12.0,light
CA,2003-06-09,7.0,circle
NE,2003-06-09,49.0,formation
PQ,2003-06-09,41.0,unknown
MO,2003-06-08,33.0,triangle
CA,2003-06-08,47.0,light
AR,2003-06-08,38.0,light
NH,2003-06-08,41.0,light
WA,2003-06-08,43.0,diamond
TN,2003-06-08,14.0,disk
CA,2003-06-08,14.0,unknown
CO,2003-06-08,36.0,diamond
MO,2003-06-08,38.0,disk
WA,2003-06-08,22.0,unknown
NJ,2003-06-08,6.0,disk
NJ,2003-06-08,44.0,disk
TN,2003-06-07,30.0,unknown
CA,2003-06-07,27.0,cylinder
CA,2003-06-07,37.0,egg
OR,2003-06-07,1.0,oval
CA,2003-06-07,22.0,triangle
WI,2003-06-06,47.0,circle
OH,2003-06-06,8.0,oval
OH,2003-06-06,29.0,light
NY,2003-06-06,40.0,light
TX,2003-06-06,18.0,circle
VA,2003-06-06,44.0,sphere
WA,2003-06-06,27.0,circle
FL,2003-06-06,22.0,sphere
UT,2003-06-05,22.0,triangle
IN,2003-06-05,16.0,light
NV,2003-06-05,18.0,unknown
TN,2003-06-05,38.0,egg
NY,2003-06-05,48.0,cigar
BC,2003-06-05,3.0,unknown
TN,2003-06-05,26.0,oval
AZ,2003-06-04,22.0,light
AL,2003-06-04,28.0,disk
OR,2003-06-04,5.0,fireball
PA,2003-06-04,26.0,circle
AZ,2003-06-04,34.0,light
FL,2003-06-04,34.0,unknown
UT,2003-06-04,43.0,unknown
LA,2003-06-04,39.0,unknown
CO,2003-06-03,22.0,light
WA,2003-06-03,17.0,circle
OK,2003-06-03,44.0,disk
NC,2003-06-03,47.0,light
ON,2003-06-03,16.0,triangle
FL,2003-06-02,41.0,disk
OH,2003-06-02,15.0,oval
OH,2003-06-02,49.0,oval
PA,2003-06-02,22.0,sphere
AB,2003-06-02,9.0,triangle
FL,2003-06-01,43.0,unknown
AL,2003-06-01,10.0,oval
VA,2003-06-01,21.0,cigar
NY,2003-06-01,30.0,oval
AL,2003-06-01,7.0,oval
AL,2003-06-01,36.0,oval
AL,2003-06-01,15.0,oval
GA,2003-06-01,9.0,unknown
GA,2003-06-01,39.0,fireball
AL,2003-06-01,36.0,oval
NC,2003-06-01,13.0,triangle
CT,2003-06-01,36.0,triangle
TN,2003-06-01,21.0,rectangle
CA,2003-06-01,49.0,disk
IL,2003-06-01,1.0,unknown
CA,2003-06-01,47.0,light
BC,2003-07-31,36.0,light
WA,2003-07-31,42.0,unknown
BC,2003-07-31,21.0,light
WA,2003-07-31,33.0,unknown
WA,2003-07-31,34.0,light
IA,2003-07-31,22.0,cigar
MI,2003-07-31,14.0,rectangle
OK,2003-07-31,42.0,light
BC,2003-07-31,2.0,unknown
CA,2003-07-31,40.0,light
BC,2003-07-31,28.0,unknown
BC,2003-07-31,6.0,flash
AB,2003-07-30,3.0,light
WA,2003-07-30,40.0,light
ND,2003-07-30,4.0,unknown
AL,2003-07-30,3.0,rectangle
CA,2003-07-30,6.0,oval
NV,2003-07-30,48.0,egg
AR,2003-07-30,35.0,triangle
OH,2003-07-30,28.0,changing
PA,2003-07-30,46.0,formation
NY,2003-07-29,3.0,changing
WA,2003-07-29,32.0,unknown
WA,2003-07-29,14.0,circle
FL,2003-07-29,27.0,disk
IN,2003-07-29,46.0,circle
MI,2003-07-29,17.0,circle
CA,2003-07-29,11.0,unknown
MI,2003-07-29,28.0,circle
NS,2003-07-29,14.0,circle
WA,2003-07-28,39.0,triangle
IL,2003-07-28,10.0,egg
NB,2003-07-28,2.0,light
MT,2003-07-28,20.0,oval
CA,2003-07-28,14.0,chevron
TX,2003-07-28,20.0,fireball
TX,2003-07-28,49.0,fireball
TX,2003-07-28,49.0,unknown
TX,2003-07-28,44.0,flash
TX,2003-07-28,34.0,circle
OK,2003-07-28,12.0,light
NY,2003-07-28,11.0,disk
CO,2003-07-28,19.0,cigar
MA,2003-07-28,6.0,teardrop
NC,2003-07-28,24.0,sphere
WA,2003-07-28,12.0,circle
BC,2003-07-28,23.0,unknown
WA,2003-07-28,36.0,changing
BC,2003-07-28,24.0,unknown
BC,2003-07-28,16.0,unknown
MI,2003-07-28,36.0,unknown
BC,2003-07-27,38.0,light
BC,2003-07-27,46.0,light
WA,2003-07-27,45.0,cross
MN,2003-07-27,34.0,fireball
OR,2003-07-27,27.0,unknown
WA,2003-07-27,16.0,circle
CA,2003-07-27,36.0,disk
KS,2003-07-27,36.0,flash
FL,2003-07-27,9.0,unknown
BC,2003-07-27,33.0,light
GA,2003-07-27,29.0,light
BC,2003-07-27,39.0,unknown
BC,2003-07-27,40.0,disk
BC,2003-07-27,18.0,light
TX,2003-07-27,4.0,light
VA,2003-07-26,13.0,light
IL,2003-07-26,42.0,circle
OR,2003-07-26,33.0,fireball
NC,2003-07-26,38.0,flash
IA,2003-07-26,39.0,light
AR,2003-07-26,31.0,light
OR,2003-07-26,19.0,fireball
CA,2003-07-26,13.0,unknown
MD,2003-07-26,19.0,formation
AR,2003-07-26,37.0,light
BC,2003-07-26,4.0,light
BC,2003-07-26,46.0,light
BC,2003-07-26,36.0,light
BC,2003-07-26,30.0,light
VA,2003-07-26,13.0,unknown
NC,2003-07-25,4.0,rectangle
NY,2003-07-25,43.0,formation
WA,2003-07-25,18.0,light
BC,2003-07-25,25.0,unknown
NH,2003-07-25,1.0,fireball
NY,2003-07-25,35.0,diamond
BC,2003-07-25,46.0,cylinder
PA,2003-07-25,44.0,light
AZ,2003-07-25,4.0,unknown
WA,2003-07-25,27.0,unknown
FL,2003-07-25,9.0,disk
PA,2003-07-25,39.0,light
ON,2003-07-25,42.0,triangle
CA,2003-07-25,45.0,unknown
BC,2003-07-24,49.0,triangle
BC,2003-07-24,37.0,oval
NM,2003-07-24,49.0,light
ON,2003-07-24,15.0,unknown
BC,2003-07-24,24.0,sphere
AR,2003-07-24,7.0,light
NY,2003-07-24,32.0,triangle
ON,2003-07-24,3.0,unknown
BC,2003-07-24,31.0,formation
NS,2003-07-23,21.0,light
MI,2003-07-23,43.0,sphere
MN,2003-07-23,12.0,changing
ON,2003-07-23,33.0,light
OR,2003-07-23,4.0,circle
WI,2003-07-23,1.0,circle
MN,2003-07-23,42.0,oval
TN,2003-07-23,2.0,unknown
AB,2003-07-23,2.0,triangle
WA,2003-07-23,42.0,triangle
NE,2003-07-23,13.0,unknown
WA,2003-07-22,48.0,light
DC,2003-07-22,16.0,chevron
WA,2003-07-22,25.0,cylinder
SC,2003-07-22,37.0,light
IL,2003-07-22,13.0,triangle
CA,2003-07-22,10.0,circle
BC,2003-07-22,25.0,light
AB,2003-07-22,43.0,triangle
MT,2003-07-22,38.0,unknown
CA,2003-07-21,7.0,light
OR,2003-07-21,29.0,light
AZ,2003-07-21,42.0,triangle
WA,2003-07-21,2.0,triangle
CA,2003-07-21,47.0,light
LA,2003-07-21,31.0,triangle
WA,2003-07-21,43.0,sphere
KS,2003-07-21,10.0,disk
AZ,2003-07-21,4.0,triangle
NV,2003-07-20,2.0,light
UT,2003-07-20,28.0,disk
CA,2003-07-20,49.0,light
OR,2003-07-20,45.0,light
TX,2003-07-20,2.0,sphere
CA,2003-07-20,41.0,flash
IN,2003-07-20,14.0,circle
OH,2003-07-20,49.0,triangle
ON,2003-07-19,1.0,unknown
AR,2003-07-19,25.0,light
